timestamp,target_tid,target_name,cal1_tids,cal1_name,cal2_tids,cal2_name,beams,node,starttime,endtime,runtime,failures
1576555893.006300,191010042,M0142+3130,-,-,-,-,-,happili-01,-,2019-12-17 04:11:33.576419,15:19:01.051199,
1576574196.006800,191209026,S0129+3130,191208052-191209004,3C138,191210011-191210020,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-12-17 09:16:36.190142,,,
1576630929.007600,191209026,S0129+3130,-,-,-,-,-,happili-02,-,2019-12-18 01:02:08.579714,15:45:29.913438,
1576671813.008400,191209026,S0129+3130,191209005-191209014,3C138,191210021-191210030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2019-12-18 12:23:32.564018,,,
1576724452.000100,191209026,S0129+3130,-,-,-,-,-,happili-03,-,2019-12-19 03:00:52.015697,14:37:16.382643,B024: FAILED on scal
1576760491.001200,191209026,S0129+3130,191209015-191209024,3C138,191210031-191210040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-12-19 13:01:31.072536,,,
1576761035.001300,191209026,S0129+3130,191208042-191208050,3C138,191210001-191210009,3C147,"0,1,2,3,4,5,6,7,8",happili-01,2019-12-19 13:10:35.658476,,,
1576819577.001600,191209026,S0129+3130,-,-,-,-,-,happili-04,-,2019-12-20 05:26:17.051661,16:24:43.498696,"B038: FAILED on split,preflag"
1576828011.001800,191209026,S0129+3130,-,-,-,-,-,happili-01,-,2019-12-20 07:46:51.566395,18:36:14.959333,B000: FAILED on crosscal
1577451610.005200,190906044,S1025+5550,190906004-190906013,3C147,190907001-190907010,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-12-27 13:00:10.713099,,,
1577453742.005300,190906044,S1025+5550,190906014-190906023,3C147,190907011-190907020,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-12-27 13:35:42.262506,,,
1577453850.005400,190906044,S1025+5550,190906024-190906033,3C147,190907021-190907030,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2019-12-27 13:37:30.632417,,,
1577453973.005500,190906044,S1025+5550,190906034-190906043,3C147,190907031-190907040,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-12-27 13:39:33.397545,,,
1577508548.005600,190906044,S1025+5550,-,-,-,-,-,happili-01,-,2019-12-28 04:49:07.905824,15:48:54.994555,
1577512555.005800,190906044,S1025+5550,-,-,-,-,-,happili-04,-,2019-12-28 05:55:54.258127,16:16:19.777899,
1577515891.006200,190906044,S1025+5550,-,-,-,-,-,happili-02,-,2019-12-28 06:51:30.773711,17:15:45.312910,
1577517509.006400,190906044,S1025+5550,-,-,-,-,-,happili-03,-,2019-12-28 07:18:28.524809,17:40:56.321929,
1577517790.006700,190906045,S2204+3848,190906004-190906013,3C147,190907001-190907010,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-12-28 07:23:10.220125,,,
1577526690.007500,190906045,S2204+3848,190906034-190906043,3C147,190907031-190907040,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-12-28 09:51:29.997752,,,
1577526839.007700,190906045,S2204+3848,190906014-190906023,3C147,190907011-190907020,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-12-28 09:53:59.751796,,,
1577529103.007900,190906045,S2204+3848,190906024-190906033,3C147,190907021-190907030,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2019-12-28 10:31:43.530013,,,
1577578799.008000,190906045,S2204+3848,-,-,-,-,-,happili-01,-,2019-12-29 00:19:59.115101,16:56:46.318815,
1577587815.008200,190906045,S2204+3848,-,-,-,-,-,happili-04,-,2019-12-29 02:50:14.703720,16:58:40.457357,
1577587815.008200,190906045,S2204+3848,-,-,-,-,-,happili-04,-,2019-12-29 02:50:14.703720,16:58:40.457357,
1577590250.008400,190906045,S2204+3848,-,-,-,-,-,happili-02,-,2019-12-29 03:30:49.679031,17:36:48.211890,
1577593241.008800,190906045,S2204+3848,-,-,-,-,-,happili-03,-,2019-12-29 04:20:40.589542,17:48:54.173626,
1577597985.009700,190907041,S1342+6041,190907001-190907010,3C138,190908001-190908010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-12-29 05:39:45.495644,,,
1577599016.009900,190907041,S1342+6041,190907031-190907040,3C138,190908031-190908040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-12-29 05:56:56.183693,,,
1577602721.010100,190907041,S1342+6041,190907011-190907020,3C138,190908011-190908020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-12-29 06:58:41.513971,,,
1577604170.010300,190907041,S1342+6041,190907021-190907030,3C138,190908021-190908030,3C196,"20,21,23,24,25,26,27,28,29",happili-03,2019-12-29 07:22:50.723560,,,
1577655546.010400,190907041,S1342+6041,-,-,-,-,-,happili-01,-,2019-12-29 21:39:06.201596,15:59:17.465540,
1577657741.010600,190907041,S1342+6041,-,-,-,-,-,happili-04,-,2019-12-29 22:15:39.916749,16:18:38.822653,"B039: FAILED on crosscal,scal"
1577661794.010800,190907041,S1342+6041,-,-,-,-,-,happili-02,-,2019-12-29 23:23:13.354599,16:24:28.724800,
1577661936.011000,190907041,S1342+6041,-,-,-,-,-,happili-03,-,2019-12-29 23:25:35.303080,16:02:41.152489,
1577667032.011900,190907042,M0155+3130,190907031-190907040,3C138,190908031-190908040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-12-30 00:50:31.821422,,,
1577669916.012100,190907042,M0155+3130,190907001-190907010,3C138,190908001-190908010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-12-30 01:38:36.651688,,,
1577671761.012300,190907042,M0155+3130,190907021-190907030,3C138,190908021-190908030,3C196,"20,21,23,24,25,26,27,28,29",happili-03,2019-12-30 02:09:21.448631,,,
1577694895.012700,190907042,M0155+3130,190907011-190907020,3C138,190908011-190908020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-12-30 08:34:55.240419,,,
1577725074.012800,190907042,M0155+3130,-,-,-,-,-,happili-03,-,2019-12-30 16:57:52.967382,14:48:28.495041,B025: FAILED on scal
1577725565.013000,190907042,M0155+3130,-,-,-,-,-,happili-04,-,2019-12-30 17:06:05.018475,16:15:30.566196,B039: FAILED on crosscal
1577726176.013200,190907042,M0155+3130,-,-,-,-,-,happili-01,-,2019-12-30 17:16:16.368116,15:37:36.420326,
1577734124.014100,190908041,S2201+4340,190908021-190908030,3C196,190909021-190909030,3C138,"20,21,23,24,25,26,27,28,29",happili-03,2019-12-30 19:28:44.271279,,,
1577734501.014300,190908041,S2201+4340,190908001-190908010,3C196,190909001-190909010,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-12-30 19:35:01.584835,,,
1577737539.014500,190908041,S2201+4340,190908031-190908040,3C196,190909031-190909040,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-12-30 20:25:38.801855,,,
1577754611.014600,190907042,M0155+3130,-,-,-,-,-,happili-02,-,2019-12-31 01:10:10.634947,16:35:11.666351,"B014: FAILED on split,preflag,scal"
1577763387.015100,190908041,S2201+4340,190908011-190908020,3C196,190909011-190909020,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-12-31 03:36:27.487904,,,
1577790146.015200,190908041,S2201+4340,-,-,-,-,-,happili-03,-,2019-12-31 11:02:25.294614,15:33:36.603599,
1577791386.015400,190908041,S2201+4340,-,-,-,-,-,happili-01,-,2019-12-31 11:23:06.632884,15:48:04.281786,
1577792730.015600,190908041,S2201+4340,-,-,-,-,-,happili-04,-,2019-12-31 11:45:29.498770,15:19:47.517723,"B039: FAILED on crosscal,scal"
1577799878.016500,190914041,S2332+3130,190914001-190914010,3C286,190915001-190915010,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-12-31 13:44:37.815820,,,
1577800287.016700,190914041,S2332+3130,190914021-190914030,3C286,190915021-190915030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2019-12-31 13:51:27.503430,,,
1577802773.016900,190914041,S2332+3130,190914031-190914040,3C286,190915031-190915040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-12-31 14:32:53.519177,,,
1577820196.017000,190908041,S2201+4340,-,-,-,-,-,happili-02,-,2019-12-31 19:23:14.911291,15:46:43.890830,
1577829972.017500,190914041,S2332+3130,190914011-190914020,3C286,190915011-190915020,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-12-31 22:06:11.855744,,,
1577858665.017600,190914041,S2332+3130,-,-,-,-,-,happili-01,-,2020-01-01 06:04:25.422877,16:19:41.053986,
1577863568.018000,190914041,S2332+3130,-,-,-,-,-,happili-04,-,2020-01-01 07:26:07.696201,16:53:11.274988,
1577867708.018500,190915041,S1435+5550,190915001-190915010,3C147,190916001-190916010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-01 08:35:08.113451,,,
1577868506.018600,190914041,S2332+3130,-,-,-,-,-,happili-03,-,2020-01-01 08:48:24.212332,18:56:54.882965,
1577874393.019100,190915041,S1435+5550,190915031-190915040,3C147,190916031-190916040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-01 10:26:33.595124,,,
1577880092.019300,190915041,S1435+5550,190915021-190915030,3C147,190916021-190916030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-01 12:01:32.297126,,,
1577891666.019400,190914041,S2332+3130,-,-,-,-,-,happili-02,-,2020-01-01 15:14:25.039767,17:08:09.906434,
1577903053.019900,190915041,S1435+5550,190915011-190915020,3C147,190916011-190916020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-01 18:24:13.504052,,,
1577931465.020000,190915041,S1435+5550,-,-,-,-,-,happili-01,-,2020-01-02 02:17:45.461940,17:42:33.501023,
1577939211.020400,190915041,S1435+5550,-,-,-,-,-,happili-04,-,2020-01-02 04:26:50.674027,18:00:13.738152,
1577940611.020700,190915042,M0209+3622,190915001-190915010,3C147,190916001-190916010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-02 04:50:10.906836,,,
1577948517.021000,190915041,S1435+5550,-,-,-,-,-,happili-03,-,2020-01-02 07:01:56.756699,19:00:19.008556,
1577950243.021300,190915042,M0209+3622,190915031-190915040,3C147,190916031-190916040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-02 07:30:43.767131,,,
1577959590.021700,190915042,M0209+3622,190915021-190915030,3C147,190916021-190916030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-02 10:06:30.175410,,,
1577963801.021800,190915041,S1435+5550,-,-,-,-,-,happili-02,-,2020-01-02 11:16:40.199797,16:52:22.090185,
1577974373.022300,190915042,M0209+3622,190915011-190915020,3C147,190916011-190916020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-02 14:12:52.928007,,,
1578008932.022400,190915042,M0209+3622,-,-,-,-,-,happili-01,-,2020-01-02 23:48:51.699332,18:58:37.585166,
1578012841.022600,190915042,M0209+3622,-,-,-,-,-,happili-04,-,2020-01-03 00:54:00.395200,17:23:11.932482,
1578019161.023300,190919048,S1305+5815,190919008-190919017,3C147,190920001-190920010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-03 02:39:21.120644,,,
1578023679.023500,190919048,S1305+5815,190919038-190919047,3C147,190920031-190920040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-03 03:54:39.261988,,,
1578026438.023600,190915042,M0209+3622,-,-,-,-,-,happili-03,-,2020-01-03 04:40:37.166290,18:34:04.155809,
1578035413.024000,190915042,M0209+3622,-,-,-,-,-,happili-02,-,2020-01-03 07:10:12.483637,16:57:15.715353,
1578037395.024300,190919048,S1305+5815,190919028-190919037,3C147,190920021-190920030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-03 07:43:15.689715,,,
1578046141.024700,190919048,S1305+5815,190919018-190919027,3C147,190920011-190920020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-03 10:09:01.436305,,,
1578080400.024800,190919048,S1305+5815,-,-,-,-,-,happili-01,-,2020-01-03 19:40:00.084349,17:00:32.903381,B005: FAILED on crosscal
1578088694.025300,190919049,M0155+3356,190919008-190919017,3C147,190920001-190920010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-03 21:58:14.289352,,,
1578089956.025400,190919048,S1305+5815,-,-,-,-,-,happili-04,-,2020-01-03 22:19:15.845475,18:24:32.472204,
1578101120.025900,190919049,M0155+3356,190919038-190919047,3C147,190920031-190920040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-04 01:25:20.107246,,,
1578110022.026000,190919048,S1305+5815,-,-,-,-,-,happili-03,-,2020-01-04 03:53:41.856159,20:10:23.213246,
1578114622.026400,190919048,S1305+5815,-,-,-,-,-,happili-02,-,2020-01-04 05:10:21.905120,19:01:19.015121,"B015: FAILED on split,preflag"
1578121843.026900,190919049,M0155+3356,190919028-190919037,3C147,190920021-190920030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-04 07:10:43.052048,,,
1578127646.027100,190919049,M0155+3356,190919018-190919027,3C147,190920011-190920020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-04 08:47:26.550794,,,
1578144969.027200,190919049,M0155+3356,-,-,-,-,-,happili-01,-,2020-01-04 13:36:08.959989,15:37:51.038473,B005: FAILED on crosscal
1578152928.027700,190920041,S2345+3130,190920001-190920010,3C286,190921001-190921010,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-04 15:48:48.716503,,,
1578161046.027800,190919049,M0155+3356,-,-,-,-,-,happili-04,-,2020-01-04 18:04:04.848499,16:38:39.823672,
1578172156.028300,190920041,S2345+3130,190920031-190920040,3C286,190921031-190921040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-04 21:09:16.259859,,,
1578186340.028400,190919049,M0155+3356,-,-,-,-,-,happili-03,-,2020-01-05 01:05:29.996625,17:54:43.046095,
1578191262.028800,190919049,M0155+3356,-,-,-,-,-,happili-02,-,2020-01-05 02:27:41.147610,17:40:13.242340,
1578197578.029300,190920041,S2345+3130,190920021-190920030,3C286,190921021-190921030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-05 04:12:58.212989,,,
1578201861.029500,190920041,S2345+3130,190920011-190920020,3C286,190921011-190921020,3C147,"10,11,13,14,15,16,17,18,19",happili-02,2020-01-05 05:24:21.523744,,,
1578209159.029600,190920041,S2345+3130,-,-,-,-,-,happili-01,-,2020-01-05 07:25:59.121565,15:37:05.905355,
1578217863.030100,190921041,S1454+5550,190921001-190921009,3C147,190922001-190922009,3C286,"0,1,2,3,4,5,6,7,8",happili-01,2020-01-05 09:51:03.076566,,,
1578230080.030200,190920041,S2345+3130,-,-,-,-,-,happili-04,-,2020-01-05 13:14:39.893253,16:05:18.068231,
1578255247.030700,190920041,S2345+3130,-,-,-,-,-,happili-02,-,2020-01-05 20:14:05.843704,14:49:41.481271,
1578258469.030900,190920041,S2345+3130,-,-,-,-,-,happili-03,-,2020-01-05 21:07:48.570904,16:54:47.067564,
1578274250.031700,190921041,S1454+5550,-,-,-,-,-,happili-01,-,2020-01-06 01:30:50.434506,15:39:43.250970,
1578293910.032200,190921042,S0218+3848,190921001-190921009,3C147,190922001-190922009,3C286,"0,1,2,3,4,5,6,7,8",happili-01,2020-01-06 06:58:30.279235,,,
1578294035.032300,190921041,S1454+5550,190921011-190921020,3C147,190922011-190922020,3C286,"10,11,13,14,15,16,17,18,19",happili-02,2020-01-06 07:00:35.540652,,,
1578294093.032400,190921041,S1454+5550,190921021-190921030,3C147,190922021-190922030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-06 07:01:32.840997,,,
1578294146.032500,190921041,S1454+5550,190921031-190921040,3C147,190922031-190922040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-06 07:02:25.831516,,,
1578352410.032600,190921041,S1454+5550,-,-,-,-,-,happili-02,-,2020-01-06 23:13:29.126797,16:12:52.084348,"B019: FAILED on split,preflag,preflag"
1578363658.033100,190921042,S0218+3848,190921011-190921020,3C147,190922011-190922020,3C286,"10,11,13,14,15,16,17,18,19",happili-02,2020-01-07 02:20:58.084561,,,
1578366430.033200,190921041,S1454+5550,-,-,-,-,-,happili-04,-,2020-01-07 03:07:10.268405,20:04:41.750765,
1578369960.033400,190921042,S0218+3848,-,-,-,-,-,happili-01,-,2020-01-07 04:05:59.804251,21:07:27.120900,
1578378081.034100,190922041,S2240+3130,190922001-190922009,3C286,190923001-190923009,3C147,"0,1,2,3,4,5,6,7,8",happili-01,2020-01-07 06:21:21.487641,,,
1578378329.034300,190921042,S0218+3848,190921031-190921040,3C147,190922031-190922040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-07 06:25:29.709253,,,
1578383733.034400,190921041,S1454+5550,-,-,-,-,-,happili-03,-,2020-01-07 07:55:32.357732,"1 day, 0:53:58.030526",
1578395296.034900,190921042,S0218+3848,190921021-190921030,3C147,190922021-190922030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-07 11:08:15.960328,,,
1578423172.035000,190921042,S0218+3848,-,-,-,-,-,happili-02,-,2020-01-07 18:52:51.368791,16:31:50.133500,
1578430839.035400,190922041,S2240+3130,-,-,-,-,-,happili-01,-,2020-01-07 21:00:39.162662,14:39:14.561670,
1578433038.035700,190922041,S2240+3130,190922011-190922020,3C286,190923011-190923020,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-07 21:37:18.091668,,,
1578438550.036100,191003042,S1102+5815,191003002-191003011,3C147,191004001-191004010,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-07 23:09:10.178036,,,
1578441708.036200,190921042,S0218+3848,-,-,-,-,-,happili-04,-,2020-01-08 00:01:47.260359,17:36:15.840690,
1578453004.000200,190922041,S2240+3130,190922031-190922040,3C286,190923031-190923040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-08 03:10:03.905097,,,
1578459733.000300,190921042,S0218+3848,-,-,-,-,-,happili-03,-,2020-01-08 05:02:12.375422,17:53:53.521070,
1578471418.000800,190922041,S2240+3130,190922021-190922030,3C286,190923021-190923030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-08 08:16:58.322491,,,
1578490053.000900,190922041,S2240+3130,-,-,-,-,-,happili-02,-,2020-01-08 13:27:31.841784,15:50:08.414536,B013: FAILED on crosscal
1578500381.001400,191003042,S1102+5815,191003012-191003021,3C147,191004011-191004020,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-08 16:19:40.907775,,,
1578500381.001400,191003042,S1102+5815,191003012-191003021,3C147,191004011-191004020,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-08 16:19:40.907775,,,
1578513192.001500,191003042,S1102+5815,-,-,-,-,-,happili-01,-,2020-01-08 19:53:12.365631,20:43:57.752964,B000: FAILED on crosscal
1578516631.001700,190922041,S2240+3130,-,-,-,-,-,happili-04,-,2020-01-08 20:50:30.656183,17:40:23.347192,
1578521534.002400,191003043,S2235+3356,191003002-191003011,3C147,191004001-191004010,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-08 22:12:14.367282,,,
1578527622.002600,191003042,S1102+5815,191003032-191003041,3C147,191004031-191004040,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-08 23:53:42.104019,,,
1578533280.002800,190922041,S2240+3130,-,-,-,-,-,happili-03,-,2020-01-09 01:27:59.013617,17:10:56.570977,
1578544621.003300,191003042,S1102+5815,191003022-191003031,3C147,191004021-191004030,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-09 04:37:01.583252,,,
1578564771.003400,191003042,S1102+5815,-,-,-,-,-,happili-02,-,2020-01-09 10:12:50.432542,17:53:06.319142,
1578576462.003900,191003043,S2235+3356,191003012-191003021,3C147,191004011-191004020,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-09 13:27:42.526660,,,
1578593212.004000,191003042,S1102+5815,-,-,-,-,-,happili-04,-,2020-01-09 18:06:51.249197,18:13:06.255748,
1578597856.004400,191003043,S2235+3356,-,-,-,-,-,happili-01,-,2020-01-09 19:24:16.500031,21:11:57.177913,B000: FAILED on crosscal
1578604206.004900,191003043,S2235+3356,191003032-191003041,3C147,191004031-191004040,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-01-09 21:10:06.070119,,,
1578606108.005100,191004041,S1346+5815,191004001-191004010,3C138,191005001-191005010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-09 21:41:48.067992,,,
1578609314.005200,191003042,S1102+5815,-,-,-,-,-,happili-03,-,2020-01-09 22:35:13.218224,17:58:06.654390,"B021: FAILED on crosscal,scal"
1578619693.005700,191003043,S2235+3356,191003022-191003031,3C147,191004021-191004030,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-01-10 01:28:13.736780,,,
1578639027.005800,191003043,S2235+3356,-,-,-,-,-,happili-02,-,2020-01-10 06:50:26.526017,17:22:33.890769,
1578650776.006300,191004041,S1346+5815,191004011-191004020,3C138,191005011-191005020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-01-10 10:06:16.700236,,,
1578665359.006400,191003043,S2235+3356,-,-,-,-,-,happili-04,-,2020-01-10 14:09:17.985083,16:59:08.985647,
1578666344.006600,191004041,S1346+5815,-,-,-,-,-,happili-01,-,2020-01-10 14:25:43.948055,16:43:51.740385,
1578675220.007300,191005041,S2207+4114,191005001-191005010,3C196,191006001-191006010,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-01-10 16:53:40.461235,,,
