ObsID,Name,Beam,RA,Dec,Pass,sigma_in,sigma_out,bmin,R,Ex-2,Neg10
210108041,S2052+2904,38,314.242539,30.093648,False,55.9,43.8,11.2,1.28,438.0,4.9
210108041,S2052+2904,39,314.778112,30.093648,True,60.8,51.0,11.2,1.19,323.0,5.1
210108082,S1204+5815,0,181.033333,58.265556,False,nan,nan,nan,nan,nan,nan
210108082,S1204+5815,1,178.141243,57.252186,True,46.9,40.8,12.7,1.15,326.0,5.0
210108082,S1204+5815,2,179.031117,57.252186,True,38.5,33.0,12.7,1.17,354.0,4.0
210108082,S1204+5815,3,179.920991,57.252186,False,33.9,27.3,12.7,1.24,564.0,4.7
210108082,S1204+5815,4,180.810865,57.252186,True,30.1,26.5,12.7,1.13,287.0,4.0
210108082,S1204+5815,5,181.700738,57.252186,False,37.2,30.3,12.7,1.23,549.0,4.9
210108082,S1204+5815,6,182.590612,57.252186,True,35.3,31.1,11.8,1.14,330.0,4.1
210108082,S1204+5815,7,183.480486,57.252186,True,40.3,36.1,12.7,1.12,247.0,3.8
210108082,S1204+5815,8,178.586180,57.657534,True,39.8,35.6,12.7,1.12,248.0,4.0
210108082,S1204+5815,9,179.476054,57.657534,True,30.9,27.1,12.7,1.14,272.0,3.8
210108082,S1204+5815,10,180.365928,57.657534,False,33.8,25.3,12.7,1.33,800.0,7.9
210108082,S1204+5815,11,181.255801,57.657534,False,32.1,25.6,12.7,1.25,553.0,4.3
210108082,S1204+5815,12,182.145675,57.657534,True,30.2,27.0,12.7,1.12,250.0,3.7
210108082,S1204+5815,13,183.035549,57.657534,True,34.2,28.9,12.7,1.18,407.0,4.2
210108082,S1204+5815,14,183.925423,57.657534,True,40.4,37.9,12.7,1.07,109.0,3.4
210108082,S1204+5815,15,179.031117,58.062882,False,33.7,27.6,12.8,1.22,496.0,5.5
210108082,S1204+5815,16,179.920991,58.062882,False,44.2,24.9,12.8,1.78,1841.0,9.4
210108082,S1204+5815,17,180.810865,58.062882,False,36.1,24.7,12.8,1.46,1130.0,8.5
210108082,S1204+5815,18,181.700738,58.062882,True,29.6,25.9,12.8,1.14,300.0,3.8
210108082,S1204+5815,19,182.590612,58.062882,True,29.3,25.5,12.8,1.15,291.0,3.7
210108082,S1204+5815,20,183.480486,58.062882,True,32.8,30.5,12.7,1.08,135.0,3.5
210108082,S1204+5815,21,178.586180,58.468230,False,40.7,32.2,12.8,1.26,644.0,5.4
210108082,S1204+5815,22,179.476054,58.468230,False,71.2,33.1,12.8,2.15,2468.0,9.7
210108082,S1204+5815,23,180.365928,58.468230,False,125.9,42.0,12.8,3.0,3418.0,9.9
210108082,S1204+5815,24,181.255801,58.468230,True,32.6,28.9,12.9,1.13,254.0,4.3
210108082,S1204+5815,25,182.145675,58.468230,True,32.8,30.0,12.9,1.09,178.0,3.5
210108082,S1204+5815,26,183.035549,58.468230,True,35.7,32.2,12.9,1.11,228.0,4.1
210108082,S1204+5815,27,179.031117,58.873578,False,45.3,29.7,12.8,1.52,1271.0,7.9
210108082,S1204+5815,28,179.920991,58.873578,False,38.8,30.0,12.8,1.29,672.0,4.5
210108082,S1204+5815,29,180.810865,58.873578,True,34.0,30.6,12.9,1.11,215.0,4.5
210108082,S1204+5815,30,181.700738,58.873578,True,35.1,30.8,12.9,1.14,296.0,4.0
210108082,S1204+5815,31,182.590612,58.873578,True,36.4,32.8,12.9,1.11,223.0,3.7
210108082,S1204+5815,32,183.480486,58.873578,True,43.9,38.3,12.9,1.15,333.0,5.3
210108082,S1204+5815,33,178.586180,59.278926,False,93.3,42.5,12.8,2.19,2515.0,9.4
210108082,S1204+5815,34,179.476054,59.278926,False,55.6,30.2,12.8,1.84,1962.0,9.5
210108082,S1204+5815,35,180.365928,59.278926,True,32.4,29.5,12.8,1.1,187.0,3.6
210108082,S1204+5815,36,181.255801,59.278926,True,29.8,27.4,12.8,1.09,162.0,3.6
210108082,S1204+5815,37,182.145675,59.278926,True,38.3,33.7,12.9,1.14,299.0,4.2
210108082,S1204+5815,38,183.035549,59.278926,True,40.1,37.3,12.9,1.08,141.0,3.5
210108082,S1204+5815,39,183.925423,59.278926,True,51.3,47.4,12.9,1.08,148.0,3.6
210109001,S2351+5550,0,357.950000,55.833333,False,nan,nan,nan,nan,nan,nan
210109001,S2351+5550,1,355.241338,54.819963,False,74.7,54.4,12.7,1.37,821.0,5.0
210109001,S2351+5550,2,356.074773,54.819963,True,38.5,32.5,12.7,1.18,353.0,3.8
210109001,S2351+5550,3,356.908207,54.819963,False,40.3,31.2,12.6,1.29,605.0,4.2
210109001,S2351+5550,4,357.741641,54.819963,False,36.3,28.8,12.7,1.26,558.0,4.5
210109001,S2351+5550,5,358.575076,54.819963,False,38.5,29.5,12.7,1.31,670.0,4.7
210109001,S2351+5550,6,359.408510,54.819963,True,68.1,55.8,11.7,1.22,365.0,4.0
210109001,S2351+5550,7,360.241944,54.819963,True,45.8,38.2,12.6,1.2,418.0,4.1
210109001,S2351+5550,8,355.658056,55.225311,False,47.3,36.7,12.7,1.29,720.0,6.0
210109001,S2351+5550,9,356.491490,55.225311,False,39.9,27.8,12.7,1.43,1084.0,7.0
210109001,S2351+5550,10,357.324924,55.225311,False,36.2,25.5,12.7,1.42,1030.0,6.6
210109001,S2351+5550,11,358.158359,55.225311,False,40.5,26.7,12.7,1.52,1337.0,7.6
210109001,S2351+5550,12,358.991793,55.225311,False,36.7,27.0,12.7,1.36,811.0,6.7
210109001,S2351+5550,13,359.825227,55.225311,False,41.1,29.9,12.6,1.37,864.0,7.1
210109001,S2351+5550,14,360.658662,55.225311,False,54.8,37.8,12.6,1.45,1084.0,8.0
210109001,S2351+5550,15,356.074773,55.630659,False,43.0,31.1,12.7,1.38,880.0,5.7
210109001,S2351+5550,16,356.908207,55.630659,False,33.6,26.4,12.7,1.27,612.0,5.0
210109001,S2351+5550,17,357.741641,55.630659,False,41.9,26.5,12.7,1.58,1394.0,7.4
210109001,S2351+5550,18,358.575076,55.630659,False,44.0,26.3,12.7,1.67,1594.0,8.6
210109001,S2351+5550,19,359.408510,55.630659,False,36.7,26.0,12.6,1.41,935.0,5.7
210109001,S2351+5550,20,360.241944,55.630659,False,62.8,30.5,12.7,2.06,2196.0,9.4
210109001,S2351+5550,21,355.658056,56.036007,False,48.4,32.4,12.7,1.49,1212.0,6.5
210109001,S2351+5550,22,356.491490,56.036007,True,35.2,28.7,12.7,1.22,498.0,4.2
210109001,S2351+5550,23,357.324924,56.036007,False,58.3,32.1,12.7,1.81,1898.0,9.1
210109001,S2351+5550,24,358.158359,56.036007,False,44.5,31.7,12.8,1.4,905.0,5.1
210109001,S2351+5550,25,358.991793,56.036007,True,37.4,32.2,12.8,1.16,321.0,3.8
210109001,S2351+5550,26,359.825227,56.036007,False,39.6,32.2,12.8,1.23,510.0,5.3
210109001,S2351+5550,27,356.074773,56.441355,False,38.6,29.6,12.7,1.3,775.0,8.0
210109001,S2351+5550,28,356.908207,56.441355,False,48.0,30.1,12.8,1.6,1473.0,8.9
210109001,S2351+5550,29,357.741641,56.441355,False,40.4,30.7,12.9,1.31,732.0,5.6
210109001,S2351+5550,30,358.575076,56.441355,True,38.3,32.9,12.9,1.16,331.0,3.8
210109001,S2351+5550,31,359.408510,56.441355,True,35.6,32.7,12.8,1.09,169.0,3.5
210109001,S2351+5550,32,360.241944,56.441355,True,44.6,39.4,12.8,1.13,247.0,3.8
210109001,S2351+5550,33,355.658056,56.846703,False,77.7,35.6,12.7,2.18,2471.0,9.2
210109001,S2351+5550,34,356.491490,56.846703,False,38.5,28.7,12.8,1.34,904.0,8.2
210109001,S2351+5550,35,357.324924,56.846703,False,43.2,31.3,12.7,1.38,920.0,6.9
210109001,S2351+5550,36,358.158359,56.846703,False,45.9,34.6,12.8,1.33,728.0,4.4
210109001,S2351+5550,37,358.991793,56.846703,False,43.8,35.5,12.9,1.23,482.0,4.2
210109001,S2351+5550,38,359.825227,56.846703,False,84.9,49.6,12.9,1.71,1595.0,6.0
210109001,S2351+5550,39,360.658662,56.846703,False,61.1,48.7,12.8,1.25,552.0,4.4
210110041,S2056+3130,0,314.233333,31.512500,False,nan,nan,nan,nan,nan,nan
210110041,S2056+3130,1,312.449001,30.499130,False,67.6,45.9,11.3,1.47,712.0,4.7
210110041,S2056+3130,2,312.998026,30.499130,False,55.2,34.6,11.3,1.6,889.0,6.5
210110041,S2056+3130,3,313.547051,30.499130,False,43.5,30.9,11.3,1.41,607.0,4.9
210110041,S2056+3130,4,314.096077,30.499130,False,54.7,28.9,11.3,1.9,1419.0,8.6
210110041,S2056+3130,5,314.645102,30.499130,False,39.7,28.8,11.3,1.38,571.0,4.9
210110041,S2056+3130,6,315.194127,30.499130,False,46.4,34.0,10.5,1.37,701.0,6.7
210110041,S2056+3130,7,315.743153,30.499130,True,46.4,38.9,11.3,1.19,308.0,4.7
210110041,S2056+3130,8,312.723513,30.904478,False,123.5,50.0,11.3,2.47,2035.0,8.4
210110041,S2056+3130,9,313.272539,30.904478,False,42.5,29.8,11.3,1.43,724.0,4.8
210110041,S2056+3130,10,313.821564,30.904478,False,85.6,28.8,11.3,2.97,2339.0,9.7
210110041,S2056+3130,11,314.370589,30.904478,False,245.3,37.9,11.3,6.47,2675.0,10.0
210110041,S2056+3130,12,314.919615,30.904478,False,45.0,29.6,11.3,1.52,873.0,7.0
210110041,S2056+3130,13,315.468640,30.904478,True,36.4,30.8,11.3,1.18,287.0,4.2
210110041,S2056+3130,14,316.017665,30.904478,True,43.2,39.9,11.3,1.08,126.0,3.5
210110041,S2056+3130,15,312.998026,31.309826,False,55.3,30.5,11.3,1.82,1250.0,8.8
210110041,S2056+3130,16,313.547051,31.309826,False,41.5,27.8,11.3,1.49,875.0,8.2
210110041,S2056+3130,17,314.096077,31.309826,False,214.6,32.7,11.3,6.56,3089.0,10.0
210110041,S2056+3130,18,314.645102,31.309826,False,103.9,29.6,11.3,3.51,2620.0,9.9
210110041,S2056+3130,19,315.194127,31.309826,False,36.6,29.4,11.3,1.24,399.0,4.7
210110041,S2056+3130,20,315.743153,31.309826,True,37.0,33.0,11.3,1.12,148.0,3.5
210110041,S2056+3130,21,312.723513,31.715174,False,122.8,40.0,11.4,3.07,2355.0,9.5
210110041,S2056+3130,22,313.272539,31.715174,False,40.4,28.9,11.4,1.4,619.0,4.6
210110041,S2056+3130,23,313.821564,31.715174,False,130.0,29.1,11.3,4.46,3542.0,9.9
210110041,S2056+3130,24,314.370589,31.715174,False,502.7,46.2,11.4,10.88,3871.0,10.0
210110041,S2056+3130,25,314.919615,31.715174,False,35.8,26.7,11.4,1.34,525.0,5.3
210110041,S2056+3130,26,315.468640,31.715174,False,41.0,33.1,11.4,1.24,373.0,4.4
210110041,S2056+3130,27,312.998026,32.120522,False,58.6,33.2,11.4,1.77,1295.0,7.7
210110041,S2056+3130,28,313.547051,32.120522,False,59.9,28.6,11.4,2.09,1875.0,7.6
210110041,S2056+3130,29,314.096077,32.120522,False,68.1,28.6,11.4,2.38,1993.0,8.9
210110041,S2056+3130,30,314.645102,32.120522,False,36.3,27.8,11.4,1.3,502.0,5.1
210110041,S2056+3130,31,315.194127,32.120522,False,39.4,30.3,11.4,1.3,498.0,6.6
210110041,S2056+3130,32,315.743153,32.120522,True,40.1,35.1,11.4,1.14,245.0,4.2
210110041,S2056+3130,33,312.723513,32.525870,False,67.5,39.3,11.4,1.72,1173.0,7.2
210110041,S2056+3130,34,313.272539,32.525870,False,43.7,30.4,11.4,1.44,794.0,7.0
210110041,S2056+3130,35,313.821564,32.525870,False,41.2,33.4,11.4,1.23,361.0,4.1
210110041,S2056+3130,36,314.370589,32.525870,True,34.9,30.9,11.4,1.13,174.0,3.7
210110041,S2056+3130,37,314.919615,32.525870,False,38.4,30.7,11.4,1.25,396.0,4.7
210110041,S2056+3130,38,315.468640,32.525870,True,38.8,33.8,11.4,1.15,217.0,3.8
210110041,S2056+3130,39,316.017665,32.525870,True,46.6,41.0,11.4,1.14,204.0,3.8
210110082,S1143+5815,0,175.891667,58.265556,False,nan,nan,nan,nan,nan,nan
210110082,S1143+5815,1,172.999577,57.252186,False,48.2,39.5,12.7,1.22,561.0,5.8
210110082,S1143+5815,2,173.889451,57.252186,True,33.2,29.6,12.7,1.12,259.0,4.0
210110082,S1143+5815,3,174.779325,57.252186,True,29.7,26.7,12.7,1.11,219.0,3.6
210110082,S1143+5815,4,175.669199,57.252186,False,30.3,25.1,12.7,1.21,513.0,6.4
210110082,S1143+5815,5,176.559072,57.252186,True,30.5,26.2,12.7,1.16,340.0,4.0
210110082,S1143+5815,6,177.448946,57.252186,True,33.4,30.2,11.8,1.11,229.0,3.6
210110082,S1143+5815,7,178.338820,57.252186,False,41.5,35.2,12.7,1.18,401.0,4.8
210110082,S1143+5815,8,173.444514,57.657534,True,41.5,37.4,12.7,1.11,240.0,4.4
210110082,S1143+5815,9,174.334388,57.657534,True,31.0,26.3,12.7,1.18,363.0,4.0
210110082,S1143+5815,10,175.224262,57.657534,False,31.3,24.2,12.7,1.29,726.0,5.9
210110082,S1143+5815,11,176.114135,57.657534,False,35.8,25.2,12.7,1.43,1115.0,8.3
210110082,S1143+5815,12,177.004009,57.657534,True,28.2,25.8,12.7,1.09,181.0,3.5
210110082,S1143+5815,13,177.893883,57.657534,False,43.2,30.1,12.7,1.44,1151.0,7.5
210110082,S1143+5815,14,178.783757,57.657534,False,74.0,43.3,12.7,1.71,1655.0,5.3
210110082,S1143+5815,15,173.889451,58.062882,True,29.7,27.0,12.7,1.1,191.0,3.6
210110082,S1143+5815,16,174.779325,58.062882,True,27.7,24.7,12.7,1.12,272.0,3.8
210110082,S1143+5815,17,175.669199,58.062882,False,32.0,24.2,12.7,1.33,816.0,6.4
210110082,S1143+5815,18,176.559072,58.062882,False,30.0,24.4,12.7,1.23,541.0,5.5
210110082,S1143+5815,19,177.448946,58.062882,False,29.6,24.9,12.7,1.19,419.0,4.8
210110082,S1143+5815,20,178.338820,58.062882,True,34.8,30.0,12.7,1.16,360.0,4.0
210110082,S1143+5815,21,173.444514,58.468230,True,33.2,30.3,12.7,1.1,163.0,3.7
210110082,S1143+5815,22,174.334388,58.468230,True,29.9,26.5,12.8,1.13,249.0,3.8
210110082,S1143+5815,23,175.224262,58.468230,True,28.4,23.7,12.8,1.2,406.0,4.3
210110082,S1143+5815,24,176.114135,58.468230,False,29.0,23.5,12.8,1.23,554.0,4.5
210110082,S1143+5815,25,177.004009,58.468230,False,28.5,24.1,12.8,1.18,422.0,4.6
210110082,S1143+5815,26,177.893883,58.468230,False,34.3,28.7,12.8,1.19,456.0,5.8
210110082,S1143+5815,27,173.889451,58.873578,True,32.9,28.0,12.8,1.18,393.0,4.8
210110082,S1143+5815,28,174.779325,58.873578,False,35.1,25.3,12.8,1.39,877.0,4.9
210110082,S1143+5815,29,175.669199,58.873578,False,38.7,24.2,12.8,1.6,1442.0,7.7
210110082,S1143+5815,30,176.559072,58.873578,False,29.3,23.9,12.8,1.23,557.0,6.1
210110082,S1143+5815,31,177.448946,58.873578,True,30.8,26.1,12.8,1.18,409.0,4.4
210110082,S1143+5815,32,178.338820,58.873578,False,44.5,32.2,12.8,1.38,919.0,5.7
210110082,S1143+5815,33,173.444514,59.278926,True,35.9,31.9,12.8,1.13,260.0,3.7
210110082,S1143+5815,34,174.334388,59.278926,False,34.7,27.2,12.8,1.28,633.0,4.7
210110082,S1143+5815,35,175.224262,59.278926,False,54.3,26.4,12.8,2.05,2276.0,9.6
210110082,S1143+5815,36,176.114135,59.278926,False,35.4,26.0,12.8,1.36,847.0,5.7
210110082,S1143+5815,37,177.004009,59.278926,False,35.2,26.1,12.8,1.35,864.0,6.8
210110082,S1143+5815,38,177.893883,59.278926,False,36.9,28.8,12.8,1.28,712.0,5.8
210110082,S1143+5815,39,178.783757,59.278926,True,42.3,36.4,12.8,1.16,335.0,3.8
210111001,S2356+3848,0,359.245833,38.808889,False,nan,nan,nan,nan,nan,nan
210111001,S2356+3848,1,357.293689,37.795519,True,51.0,46.8,11.8,1.09,134.0,3.6
210111001,S2356+3848,2,357.894349,37.795519,False,48.0,37.6,11.8,1.28,493.0,4.4
210111001,S2356+3848,3,358.495008,37.795519,False,36.1,28.8,11.8,1.25,451.0,5.9
210111001,S2356+3848,4,359.095668,37.795519,True,32.7,29.6,11.8,1.1,165.0,3.5
210111001,S2356+3848,5,359.696328,37.795519,True,32.7,29.4,11.8,1.11,185.0,3.6
210111001,S2356+3848,6,360.296987,37.795519,True,36.7,32.4,10.9,1.13,253.0,4.4
210111001,S2356+3848,7,360.897647,37.795519,True,44.0,37.5,11.8,1.17,272.0,3.9
210111001,S2356+3848,8,357.594019,38.200867,True,45.5,39.9,11.8,1.14,232.0,4.0
210111001,S2356+3848,9,358.194679,38.200867,True,33.2,29.4,11.8,1.13,189.0,3.6
210111001,S2356+3848,10,358.795338,38.200867,True,31.2,27.0,11.8,1.16,264.0,3.8
210111001,S2356+3848,11,359.395998,38.200867,False,35.5,26.8,11.8,1.33,624.0,5.4
210111001,S2356+3848,12,359.996658,38.200867,True,32.8,27.5,11.8,1.19,334.0,5.5
210111001,S2356+3848,13,360.597317,38.200867,False,44.3,32.9,11.8,1.35,528.0,4.1
210111001,S2356+3848,14,361.197977,38.200867,True,45.6,38.5,11.8,1.19,339.0,4.7
210111001,S2356+3848,15,357.894349,38.606215,True,31.8,28.7,11.8,1.11,163.0,3.5
210111001,S2356+3848,16,358.495008,38.606215,True,30.7,26.3,11.8,1.17,273.0,4.3
210111001,S2356+3848,17,359.095668,38.606215,False,37.0,25.9,11.8,1.43,793.0,7.4
210111001,S2356+3848,18,359.696328,38.606215,False,48.7,26.5,11.8,1.84,1574.0,8.9
210111001,S2356+3848,19,360.296987,38.606215,True,30.5,26.5,11.8,1.15,248.0,3.8
210111001,S2356+3848,20,360.897647,38.606215,True,33.8,31.1,11.8,1.09,128.0,3.5
210111001,S2356+3848,21,357.594019,39.011563,False,43.7,31.7,11.9,1.38,772.0,6.7
210111001,S2356+3848,22,358.194679,39.011563,True,29.9,26.6,11.9,1.12,193.0,3.6
210111001,S2356+3848,23,358.795338,39.011563,True,29.6,26.0,11.9,1.14,231.0,4.2
210111001,S2356+3848,24,359.395998,39.011563,True,30.3,25.5,11.9,1.19,288.0,4.0
210111001,S2356+3848,25,359.996658,39.011563,False,40.4,25.9,11.9,1.56,1064.0,8.3
210111001,S2356+3848,26,360.597317,39.011563,True,34.4,30.1,11.9,1.15,241.0,3.8
210111001,S2356+3848,27,357.894349,39.416911,True,35.8,30.7,11.9,1.17,277.0,3.9
210111001,S2356+3848,28,358.495008,39.416911,False,36.4,28.2,11.9,1.29,514.0,4.5
210111001,S2356+3848,29,359.095668,39.416911,True,32.5,27.5,11.9,1.18,298.0,3.8
210111001,S2356+3848,30,359.696328,39.416911,False,49.7,27.1,11.9,1.83,1617.0,8.2
210111001,S2356+3848,31,360.296987,39.416911,False,35.7,28.0,11.9,1.27,518.0,6.7
210111001,S2356+3848,32,360.897647,39.416911,True,40.2,35.7,11.9,1.13,229.0,3.6
210111001,S2356+3848,33,357.594019,39.822259,True,40.4,35.4,11.9,1.14,238.0,3.7
210111001,S2356+3848,34,358.194679,39.822259,False,36.8,29.6,11.9,1.24,476.0,6.2
210111001,S2356+3848,35,358.795338,39.822259,True,34.2,29.3,11.9,1.17,295.0,4.4
210111001,S2356+3848,36,359.395998,39.822259,False,35.5,28.9,11.9,1.23,393.0,4.2
210111001,S2356+3848,37,359.996658,39.822259,True,33.5,28.9,11.9,1.16,267.0,3.7
210111001,S2356+3848,38,360.597317,39.822259,True,36.2,31.6,11.9,1.14,245.0,4.2
210111001,S2356+3848,39,361.197977,39.822259,True,47.2,43.0,11.9,1.1,141.0,3.5
210112041,S2043+3130,0,310.991667,31.512500,False,nan,nan,nan,nan,nan,nan
210112041,S2043+3130,1,309.207335,30.499130,True,60.1,49.9,11.3,1.2,308.0,4.0
210112041,S2043+3130,2,309.756360,30.499130,True,43.9,38.7,11.3,1.14,191.0,3.7
210112041,S2043+3130,3,310.305385,30.499130,True,37.9,32.2,11.3,1.18,272.0,4.3
210112041,S2043+3130,4,310.854411,30.499130,False,44.5,32.3,11.3,1.38,593.0,5.5
210112041,S2043+3130,5,311.403436,30.499130,False,84.1,31.2,11.3,2.7,2017.0,9.3
210112041,S2043+3130,6,311.952461,30.499130,False,154.9,66.0,10.4,2.35,2175.0,9.3
210112041,S2043+3130,7,312.501487,30.499130,False,66.3,42.0,11.3,1.58,944.0,5.7
210112041,S2043+3130,8,309.481847,30.904478,False,95.0,40.9,11.4,2.33,1813.0,9.6
210112041,S2043+3130,9,310.030873,30.904478,True,39.1,33.7,11.3,1.16,226.0,3.8
210112041,S2043+3130,10,310.579898,30.904478,False,39.5,29.3,11.4,1.35,534.0,4.6
210112041,S2043+3130,11,311.128923,30.904478,False,75.1,29.8,11.3,2.52,2137.0,9.7
210112041,S2043+3130,12,311.677949,30.904478,False,147.9,32.9,11.3,4.49,2611.0,9.9
210112041,S2043+3130,13,312.226974,30.904478,False,67.4,34.9,11.3,1.93,1381.0,9.3
210112041,S2043+3130,14,312.775999,30.904478,False,72.3,43.0,11.3,1.68,1080.0,5.8
210112041,S2043+3130,15,309.756360,31.309826,False,43.1,31.9,11.4,1.35,565.0,6.1
210112041,S2043+3130,16,310.305385,31.309826,False,42.6,29.1,11.4,1.46,822.0,7.2
210112041,S2043+3130,17,310.854411,31.309826,False,42.9,28.2,11.3,1.52,876.0,7.3
210112041,S2043+3130,18,311.403436,31.309826,False,88.3,29.8,11.3,2.97,2520.0,9.8
210112041,S2043+3130,19,311.952461,31.309826,False,96.1,30.6,11.4,3.15,2446.0,9.7
210112041,S2043+3130,20,312.501487,31.309826,False,81.0,37.0,11.3,2.19,1583.0,9.4
210112041,S2043+3130,21,309.481847,31.715174,False,140.9,37.6,11.4,3.74,2352.0,9.9
210112041,S2043+3130,22,310.030873,31.715174,False,37.4,30.1,11.4,1.24,352.0,4.0
210112041,S2043+3130,23,310.579898,31.715174,False,38.3,28.4,11.4,1.35,582.0,5.5
210112041,S2043+3130,24,311.128923,31.715174,False,47.8,27.7,11.4,1.73,1201.0,6.7
210112041,S2043+3130,25,311.677949,31.715174,False,109.1,31.3,11.4,3.49,2502.0,9.9
210112041,S2043+3130,26,312.226974,31.715174,False,92.2,34.6,11.4,2.66,2466.0,8.4
210112041,S2043+3130,27,309.756360,32.120522,False,157.7,42.5,11.4,3.71,2476.0,9.9
210112041,S2043+3130,28,310.305385,32.120522,False,39.4,30.5,11.4,1.29,456.0,5.1
210112041,S2043+3130,29,310.854411,32.120522,False,43.8,30.0,11.5,1.46,788.0,5.2
210112041,S2043+3130,30,311.403436,32.120522,False,43.3,28.8,11.4,1.5,888.0,7.3
210112041,S2043+3130,31,311.952461,32.120522,False,57.5,30.9,11.4,1.86,1399.0,6.4
210112041,S2043+3130,32,312.501487,32.120522,False,81.2,37.6,11.4,2.16,1771.0,8.5
210112041,S2043+3130,33,309.481847,32.525870,False,71.0,39.1,11.4,1.82,1227.0,9.2
210112041,S2043+3130,34,310.030873,32.525870,False,44.8,35.1,11.4,1.28,453.0,4.8
210112041,S2043+3130,35,310.579898,32.525870,True,37.7,31.0,11.4,1.22,352.0,4.1
210112041,S2043+3130,36,311.128923,32.525870,False,56.4,32.1,11.5,1.76,1301.0,9.0
210112041,S2043+3130,37,311.677949,32.525870,False,55.6,31.4,11.5,1.77,1323.0,8.3
210112041,S2043+3130,38,312.226974,32.525870,False,89.2,35.3,11.5,2.53,1861.0,9.6
210112041,S2043+3130,39,312.775999,32.525870,False,66.5,44.4,11.4,1.5,815.0,6.3
210112082,S1220+5550,0,185.150000,55.833333,False,nan,nan,nan,nan,nan,nan
210112082,S1220+5550,1,182.441338,54.819963,False,59.9,41.4,12.6,1.45,1110.0,9.0
210112082,S1220+5550,2,183.274773,54.819963,True,37.9,32.4,12.6,1.17,376.0,5.8
210112082,S1220+5550,3,184.108207,54.819963,True,30.6,26.9,12.6,1.14,279.0,4.1
210112082,S1220+5550,4,184.941641,54.819963,True,30.2,27.0,12.7,1.12,216.0,3.6
210112082,S1220+5550,5,185.775076,54.819963,True,29.5,26.6,12.6,1.11,201.0,3.7
210112082,S1220+5550,6,186.608510,54.819963,False,47.8,33.8,11.7,1.42,1118.0,5.5
210112082,S1220+5550,7,187.441944,54.819963,True,39.0,35.3,12.6,1.11,208.0,4.0
210112082,S1220+5550,8,182.858056,55.225311,False,46.8,38.2,12.6,1.23,533.0,6.4
210112082,S1220+5550,9,183.691490,55.225311,True,30.8,26.8,12.6,1.15,284.0,3.8
210112082,S1220+5550,10,184.524924,55.225311,False,33.8,25.3,12.7,1.34,770.0,5.2
210112082,S1220+5550,11,185.358359,55.225311,False,39.3,28.7,12.7,1.37,878.0,5.4
210112082,S1220+5550,12,186.191793,55.225311,True,30.6,26.0,12.7,1.18,366.0,4.4
210112082,S1220+5550,13,187.025227,55.225311,True,33.5,28.7,12.7,1.17,350.0,4.1
210112082,S1220+5550,14,187.858662,55.225311,True,40.7,36.4,12.6,1.12,259.0,3.8
210112082,S1220+5550,15,183.274773,55.630659,True,31.4,26.9,12.6,1.17,339.0,4.5
210112082,S1220+5550,16,184.108207,55.630659,False,31.0,24.7,12.7,1.26,545.0,4.6
210112082,S1220+5550,17,184.941641,55.630659,False,37.7,24.4,12.7,1.54,1331.0,7.4
210112082,S1220+5550,18,185.775076,55.630659,True,29.3,25.2,12.7,1.16,354.0,4.1
210112082,S1220+5550,19,186.608510,55.630659,True,28.0,25.1,12.7,1.11,209.0,3.7
210112082,S1220+5550,20,187.441944,55.630659,True,33.1,30.1,12.6,1.1,210.0,4.3
210112082,S1220+5550,21,182.858056,56.036007,True,34.3,30.9,12.7,1.11,227.0,3.7
210112082,S1220+5550,22,183.691490,56.036007,False,32.0,24.8,12.7,1.29,681.0,6.1
210112082,S1220+5550,23,184.524924,56.036007,True,26.9,24.3,12.7,1.11,208.0,3.6
210112082,S1220+5550,24,185.358359,56.036007,True,26.7,23.7,12.7,1.13,229.0,3.6
210112082,S1220+5550,25,186.191793,56.036007,True,27.5,24.6,12.7,1.12,196.0,3.5
210112082,S1220+5550,26,187.025227,56.036007,False,36.2,28.8,12.7,1.25,601.0,4.6
210112082,S1220+5550,27,183.274773,56.441355,True,32.3,28.4,12.7,1.14,285.0,4.0
210112082,S1220+5550,28,184.108207,56.441355,True,28.2,25.6,12.7,1.1,170.0,3.5
210112082,S1220+5550,29,184.941641,56.441355,True,27.9,25.0,12.7,1.12,207.0,3.6
210112082,S1220+5550,30,185.775076,56.441355,True,28.2,25.0,12.7,1.13,231.0,3.9
210112082,S1220+5550,31,186.608510,56.441355,True,29.9,26.8,12.7,1.12,238.0,3.7
210112082,S1220+5550,32,187.441944,56.441355,True,35.9,33.5,12.7,1.07,119.0,3.5
210112082,S1220+5550,33,182.858056,56.846703,True,37.7,33.3,12.7,1.13,263.0,3.8
210112082,S1220+5550,34,183.691490,56.846703,True,30.1,27.6,12.7,1.09,158.0,3.6
210112082,S1220+5550,35,184.524924,56.846703,False,37.0,28.8,12.7,1.29,647.0,4.4
